,Year Code,County,Deaths,Population,Crude Rate
39318,2011,"Monroe County, MO",0.0,8734.0,0.0
39319,2011,"Montgomery County, MO",0.0,12270.0,0.0
39320,2011,"Morgan County, MO",,20502.0,
39321,2011,"New Madrid County, MO",0.0,18783.0,0.0
39322,2011,"Newton County, MO",,58414.0,
39323,2011,"Nodaway County, MO",0.0,23468.0,0.0
39324,2011,"Oregon County, MO",0.0,11017.0,0.0
39325,2011,"Osage County, MO",,13915.0,
39326,2011,"Ozark County, MO",,9595.0,
39327,2011,"Pemiscot County, MO",0.0,18174.0,0.0
39328,2011,"Perry County, MO",,19041.0,
39329,2011,"Pettis County, MO",,42178.0,
39330,2011,"Phelps County, MO",0.0,45020.0,0.0
39331,2011,"Pike County, MO",,18572.0,
39332,2011,"Platte County, MO",,90903.0,
39333,2011,"Polk County, MO",,31170.0,
39334,2011,"Pulaski County, MO",,53175.0,
39335,2011,"Putnam County, MO",0.0,4978.0,0.0
39336,2011,"Ralls County, MO",0.0,10281.0,0.0
39337,2011,"Randolph County, MO",,25346.0,
39338,2011,"Ray County, MO",0.0,23230.0,0.0
39339,2011,"Reynolds County, MO",0.0,6588.0,0.0
39340,2011,"Ripley County, MO",0.0,14143.0,0.0
39341,2011,"St. Charles County, MO",10.0,365151.0,2.7385930751935503
39342,2011,"St. Clair County, MO",0.0,9641.0,0.0
39343,2011,"Ste. Genevieve County, MO",,18124.0,
39344,2011,"St. Francois County, MO",,65577.0,
39345,2011,"St. Louis County, MO",50.0,998692.0,5.006548565523705
39346,2011,"Saline County, MO",0.0,23280.0,0.0
39347,2011,"Schuyler County, MO",0.0,4381.0,0.0
39348,2011,"Scotland County, MO",0.0,4828.0,0.0
39349,2011,"Scott County, MO",,39136.0,
39350,2011,"Shannon County, MO",0.0,8432.0,0.0
39351,2011,"Shelby County, MO",0.0,6280.0,0.0
39352,2011,"Stoddard County, MO",,29807.0,
39353,2011,"Stone County, MO",,32263.0,
39354,2011,"Sullivan County, MO",,6659.0,
39355,2011,"Taney County, MO",,52736.0,
39356,2011,"Texas County, MO",,25936.0,
39357,2011,"Vernon County, MO",,20963.0,
39358,2011,"Warren County, MO",,32515.0,
39359,2011,"Washington County, MO",,25076.0,
39360,2011,"Wayne County, MO",,13475.0,
39361,2011,"Webster County, MO",,36439.0,
39362,2011,"Worth County, MO",0.0,2150.0,0.0
39363,2011,"Wright County, MO",,18716.0,
39364,2011,"St. Louis city, MO",33.0,318069.0,10.375107288041274
39365,2011,"Beaverhead County, MT",,9198.0,
39366,2011,"Big Horn County, MT",,13093.0,
39367,2011,"Blaine County, MT",,6565.0,
39368,2011,"Broadwater County, MT",0.0,5752.0,0.0
39369,2011,"Carbon County, MT",,10028.0,
39370,2011,"Carter County, MT",0.0,1152.0,0.0
39371,2011,"Cascade County, MT",13.0,81837.0,15.88523528477339
39372,2011,"Chouteau County, MT",0.0,5793.0,0.0
39373,2011,"Custer County, MT",,11752.0,
39374,2011,"Daniels County, MT",0.0,1763.0,0.0
39375,2011,"Dawson County, MT",,8989.0,
39376,2011,"Deer Lodge County, MT",0.0,9299.0,0.0
39377,2011,"Fallon County, MT",0.0,2956.0,0.0
39378,2011,"Fergus County, MT",,11506.0,
39379,2011,"Flathead County, MT",,91301.0,
39380,2011,"Gallatin County, MT",,91377.0,
39381,2011,"Garfield County, MT",0.0,1251.0,0.0
39382,2011,"Glacier County, MT",,13624.0,
39383,2011,"Golden Valley County, MT",0.0,865.0,0.0
39384,2011,"Granite County, MT",,3068.0,
39385,2011,"Hill County, MT",,16397.0,
39386,2011,"Jefferson County, MT",0.0,11381.0,0.0
39387,2011,"Judith Basin County, MT",,2004.0,
39388,2011,"Lake County, MT",,28947.0,
39389,2011,"Lewis and Clark County, MT",,64318.0,
39390,2011,"Liberty County, MT",,2402.0,
39391,2011,"Lincoln County, MT",,19566.0,
39392,2011,"McCone County, MT",0.0,1711.0,0.0
39393,2011,"Madison County, MT",0.0,7660.0,0.0
39394,2011,"Meagher County, MT",0.0,1911.0,0.0
39395,2011,"Mineral County, MT",,4208.0,
39396,2011,"Missoula County, MT",10.0,110138.0,9.079518422342879
39397,2011,"Musselshell County, MT",,4701.0,
39398,2011,"Park County, MT",,15469.0,
39399,2011,"Petroleum County, MT",0.0,491.0,0.0
39400,2011,"Phillips County, MT",,4250.0,
39401,2011,"Pondera County, MT",0.0,6257.0,0.0
39402,2011,"Powder River County, MT",,1738.0,
39403,2011,"Powell County, MT",,7063.0,
39404,2011,"Prairie County, MT",0.0,1159.0,0.0
39405,2011,"Ravalli County, MT",,40450.0,
39406,2011,"Richland County, MT",,10128.0,
39407,2011,"Roosevelt County, MT",,10527.0,
39408,2011,"Rosebud County, MT",,9379.0,
39409,2011,"Sanders County, MT",,11440.0,
39410,2011,"Sheridan County, MT",,3460.0,
39411,2011,"Silver Bow County, MT",,34383.0,
39412,2011,"Stillwater County, MT",0.0,9131.0,0.0
39413,2011,"Sweet Grass County, MT",0.0,3623.0,0.0
39414,2011,"Teton County, MT",0.0,6091.0,0.0
39415,2011,"Toole County, MT",0.0,5239.0,0.0
39416,2011,"Treasure County, MT",0.0,727.0,0.0
39417,2011,"Valley County, MT",,7487.0,
39418,2011,"Wheatland County, MT",0.0,2140.0,0.0
39419,2011,"Wibaux County, MT",,985.0,
39420,2011,"Yellowstone County, MT",13.0,150069.0,8.662681833023475
39421,2011,"Adams County, NE",,31216.0,
39422,2011,"Antelope County, NE",,6619.0,
39423,2011,"Arthur County, NE",0.0,469.0,0.0
39424,2011,"Banner County, NE",0.0,684.0,0.0
39425,2011,"Blaine County, NE",0.0,473.0,0.0
39426,2011,"Boone County, NE",,5412.0,
39427,2011,"Box Butte County, NE",,11383.0,
39428,2011,"Boyd County, NE",0.0,2082.0,0.0
39429,2011,"Brown County, NE",0.0,3117.0,0.0
39430,2011,"Buffalo County, NE",,46690.0,
39431,2011,"Burt County, NE",0.0,6802.0,0.0
39432,2011,"Butler County, NE",0.0,8287.0,0.0
39433,2011,"Cass County, NE",,25188.0,
39434,2011,"Cedar County, NE",,8730.0,
39435,2011,"Chase County, NE",0.0,4011.0,0.0
39436,2011,"Cherry County, NE",,5761.0,
39437,2011,"Cheyenne County, NE",,9978.0,
39438,2011,"Clay County, NE",,6486.0,
39439,2011,"Colfax County, NE",0.0,10614.0,0.0
39440,2011,"Cuming County, NE",0.0,9181.0,0.0
39441,2011,"Custer County, NE",0.0,10903.0,0.0
39442,2011,"Dakota County, NE",,20913.0,
39443,2011,"Dawes County, NE",,9196.0,
39444,2011,"Dawson County, NE",,24388.0,
39445,2011,"Deuel County, NE",0.0,1984.0,0.0
39446,2011,"Dixon County, NE",0.0,5989.0,0.0
39447,2011,"Dodge County, NE",,36773.0,
39448,2011,"Douglas County, NE",40.0,524861.0,7.621065386835753
39449,2011,"Dundy County, NE",,1976.0,
39450,2011,"Fillmore County, NE",0.0,5866.0,0.0
39451,2011,"Franklin County, NE",0.0,3207.0,0.0
39452,2011,"Frontier County, NE",0.0,2723.0,0.0
39453,2011,"Furnas County, NE",,4943.0,
39454,2011,"Gage County, NE",,22031.0,
39455,2011,"Garden County, NE",0.0,2069.0,0.0
39456,2011,"Garfield County, NE",0.0,2032.0,0.0
39457,2011,"Gosper County, NE",0.0,2010.0,0.0
39458,2011,"Grant County, NE",0.0,630.0,0.0
39459,2011,"Greeley County, NE",0.0,2519.0,0.0
39460,2011,"Hall County, NE",,59477.0,
39461,2011,"Hamilton County, NE",0.0,9069.0,0.0
39462,2011,"Harlan County, NE",0.0,3417.0,0.0
39463,2011,"Hayes County, NE",0.0,960.0,0.0
39464,2011,"Hitchcock County, NE",0.0,2857.0,0.0
39465,2011,"Holt County, NE",0.0,10399.0,0.0
39466,2011,"Hooker County, NE",0.0,729.0,0.0
39467,2011,"Howard County, NE",0.0,6342.0,0.0
39468,2011,"Jefferson County, NE",0.0,7519.0,0.0
39469,2011,"Johnson County, NE",,5211.0,
39470,2011,"Kearney County, NE",0.0,6588.0,0.0
39471,2011,"Keith County, NE",0.0,8301.0,0.0
39472,2011,"Keya Paha County, NE",0.0,813.0,0.0
39473,2011,"Kimball County, NE",0.0,3775.0,0.0
39474,2011,"Knox County, NE",,8575.0,
39475,2011,"Lancaster County, NE",16.0,289800.0,5.521048999309869
39476,2011,"Lincoln County, NE",,36142.0,
39477,2011,"Logan County, NE",0.0,762.0,0.0
39478,2011,"Loup County, NE",0.0,610.0,0.0
39479,2011,"McPherson County, NE",0.0,552.0,0.0
39480,2011,"Madison County, NE",,34931.0,
39481,2011,"Merrick County, NE",0.0,7732.0,0.0
39482,2011,"Morrill County, NE",,4998.0,
39483,2011,"Nance County, NE",0.0,3740.0,0.0
39484,2011,"Nemaha County, NE",0.0,7280.0,0.0
39485,2011,"Nuckolls County, NE",0.0,4478.0,0.0
39486,2011,"Otoe County, NE",0.0,15798.0,0.0
39487,2011,"Pawnee County, NE",,2735.0,
39488,2011,"Perkins County, NE",0.0,2955.0,0.0
39489,2011,"Phelps County, NE",,9184.0,
39490,2011,"Pierce County, NE",,7216.0,
39491,2011,"Platte County, NE",0.0,32593.0,0.0
39492,2011,"Polk County, NE",,5322.0,
39493,2011,"Red Willow County, NE",,11032.0,
39494,2011,"Richardson County, NE",0.0,8345.0,0.0
39495,2011,"Rock County, NE",0.0,1494.0,0.0
39496,2011,"Saline County, NE",,14345.0,
39497,2011,"Sarpy County, NE",,162561.0,
39498,2011,"Saunders County, NE",,20867.0,
39499,2011,"Scotts Bluff County, NE",,37044.0,
39500,2011,"Seward County, NE",0.0,16703.0,0.0
39501,2011,"Sheridan County, NE",,5392.0,
39502,2011,"Sherman County, NE",0.0,3093.0,0.0
39503,2011,"Sioux County, NE",0.0,1336.0,0.0
39504,2011,"Stanton County, NE",0.0,6155.0,0.0
39505,2011,"Thayer County, NE",,5160.0,
39506,2011,"Thomas County, NE",0.0,716.0,0.0
39507,2011,"Thurston County, NE",,7006.0,
39508,2011,"Valley County, NE",0.0,4218.0,0.0
39509,2011,"Washington County, NE",,20295.0,
39510,2011,"Wayne County, NE",,9504.0,
39511,2011,"Webster County, NE",,3775.0,
39512,2011,"Wheeler County, NE",0.0,818.0,0.0
39513,2011,"York County, NE",,13726.0,
39514,2011,"Churchill County, NV",,24637.0,
39515,2011,"Clark County, NV",185.0,1969975.0,9.390982119062425
39516,2011,"Douglas County, NV",14.0,46886.0,29.859659599880562
39517,2011,"Elko County, NV",,49491.0,
39518,2011,"Esmeralda County, NV",0.0,775.0,0.0
39519,2011,"Eureka County, NV",0.0,1979.0,0.0
39520,2011,"Humboldt County, NV",,16735.0,
39521,2011,"Lander County, NV",0.0,5841.0,0.0
39522,2011,"Lincoln County, NV",0.0,5311.0,0.0
39523,2011,"Lyon County, NV",15.0,51871.0,28.917892463997223
39524,2011,"Mineral County, NV",,4593.0,
39525,2011,"Nye County, NV",,43351.0,
39526,2011,"Pershing County, NV",,6734.0,
39527,2011,"Storey County, NV",,3896.0,
39528,2011,"Washoe County, NV",91.0,425710.0,21.376054121350215
39529,2011,"White Pine County, NV",,10098.0,
39530,2011,"Carson City, NV",13.0,55439.0,23.449196414076734
39531,2011,"Belknap County, NH",,60223.0,
39532,2011,"Carroll County, NH",,47641.0,
39533,2011,"Cheshire County, NH",,76918.0,
39534,2011,"Coos County, NH",,32688.0,
39535,2011,"Grafton County, NH",14.0,88923.0,15.743958256019251
39536,2011,"Hillsborough County, NH",44.0,401696.0,10.95355691866486
39537,2011,"Merrimack County, NH",13.0,146579.0,8.868937569501771
39538,2011,"Rockingham County, NH",23.0,296207.0,7.764840128693786
39539,2011,"Strafford County, NH",,123857.0,
39540,2011,"Sullivan County, NH",,43462.0,
39541,2011,"Atlantic County, NJ",28.0,274338.0,10.206387740670268
39542,2011,"Bergen County, NJ",55.0,911004.0,6.037295116157558
39543,2011,"Burlington County, NJ",22.0,449576.0,4.893499653006388
39544,2011,"Camden County, NJ",22.0,513241.0,4.286485296381232
39545,2011,"Cape May County, NJ",10.0,96601.0,10.351859711597188
39546,2011,"Cumberland County, NJ",27.0,157095.0,17.187052420509882
39547,2011,"Essex County, NJ",57.0,785137.0,7.259879486000533
39548,2011,"Gloucester County, NJ",12.0,289104.0,4.150755437489623
39549,2011,"Hudson County, NJ",47.0,641224.0,7.32973188776465
39550,2011,"Hunterdon County, NJ",,128038.0,
39551,2011,"Mercer County, NJ",28.0,367063.0,7.628118333909983
39552,2011,"Middlesex County, NJ",42.0,814217.0,5.1583300274988115
39553,2011,"Monmouth County, NJ",35.0,631020.0,5.546575385883173
39554,2011,"Morris County, NJ",39.0,494976.0,7.879169899146626
39555,2011,"Ocean County, NJ",37.0,579369.0,6.386258153266743
39556,2011,"Passaic County, NJ",38.0,502007.0,7.569615563129598
39557,2011,"Salem County, NJ",,65902.0,
39558,2011,"Somerset County, NJ",19.0,324893.0,5.8480792137719195
39559,2011,"Sussex County, NJ",19.0,148517.0,12.793148259121853
39560,2011,"Union County, NJ",28.0,539494.0,5.190048452809485
39561,2011,"Warren County, NJ",,108339.0,
39562,2011,"Bernalillo County, NM",137.0,670968.0,20.41826137759178
39563,2011,"Catron County, NM",0.0,3733.0,0.0
39564,2011,"Chaves County, NM",14.0,65890.0,21.247533768401883
39565,2011,"Cibola County, NM",,27658.0,
39566,2011,"Colfax County, NM",,13640.0,
39567,2011,"Curry County, NM",,49649.0,
39568,2011,"DeBaca County, NM",0.0,1945.0,0.0
39569,2011,"Dona Ana County, NM",25.0,213598.0,11.704229440350565
39570,2011,"Eddy County, NM",,54152.0,
39571,2011,"Grant County, NM",10.0,29380.0,34.036759700476516
39572,2011,"Guadalupe County, NM",0.0,4619.0,0.0
39573,2011,"Harding County, NM",0.0,704.0,0.0
39574,2011,"Hidalgo County, NM",,4861.0,
39575,2011,"Lea County, NM",,65423.0,
39576,2011,"Lincoln County, NM",,20454.0,
39577,2011,"Los Alamos County, NM",,18222.0,
39578,2011,"Luna County, NM",,25281.0,
39579,2011,"McKinley County, NM",44.0,73664.0,59.73066898349262
39580,2011,"Mora County, NM",0.0,4773.0,0.0
39581,2011,"Otero County, NM",16.0,65703.0,24.352008279682813
39582,2011,"Quay County, NM",,9026.0,
39583,2011,"Rio Arriba County, NM",26.0,40446.0,64.28324185333531
39584,2011,"Roosevelt County, NM",,20446.0,
39585,2011,"Sandoval County, NM",22.0,134259.0,16.386238538943385
39586,2011,"San Juan County, NM",49.0,128200.0,38.22152886115445
39587,2011,"San Miguel County, NM",13.0,29301.0,44.36708644756152
39588,2011,"Santa Fe County, NM",48.0,145648.0,32.9561682961661
39589,2011,"Sierra County, NM",,11943.0,
39590,2011,"Socorro County, NM",,17873.0,
39591,2011,"Taos County, NM",,32917.0,
39592,2011,"Torrance County, NM",,16345.0,
39593,2011,"Union County, NM",0.0,4433.0,0.0
39594,2011,"Valencia County, NM",18.0,77070.0,23.355391202802647
39595,2011,"Albany County, NY",24.0,303565.0,7.90604977517171
39596,2011,"Allegany County, NY",,48778.0,
39597,2011,"Bronx County, NY",128.0,1392002.0,9.195389087084644
39598,2011,"Broome County, NY",19.0,199031.0,9.546251588948454
39599,2011,"Cattaraugus County, NY",,79832.0,
39600,2011,"Cayuga County, NY",,79738.0,
39601,2011,"Chautauqua County, NY",,134368.0,
39602,2011,"Chemung County, NY",,88840.0,
39603,2011,"Chenango County, NY",,50118.0,
39604,2011,"Clinton County, NY",,81945.0,
39605,2011,"Columbia County, NY",,62550.0,
39606,2011,"Cortland County, NY",,49363.0,
39607,2011,"Delaware County, NY",,47559.0,
39608,2011,"Dutchess County, NY",13.0,297999.0,4.362430746411901
39609,2011,"Erie County, NY",82.0,918028.0,8.93218943213061
39610,2011,"Essex County, NY",,39181.0,
39611,2011,"Franklin County, NY",,51551.0,
39612,2011,"Fulton County, NY",,55180.0,
39613,2011,"Genesee County, NY",,59993.0,
39614,2011,"Greene County, NY",,48954.0,
39615,2011,"Hamilton County, NY",,4793.0,
39616,2011,"Herkimer County, NY",,64160.0,
39617,2011,"Jefferson County, NY",10.0,117910.0,8.481044864727334
39618,2011,"Kings County, NY",187.0,2532645.0,7.3835851451743135
39619,2011,"Lewis County, NY",,27072.0,
39620,2011,"Livingston County, NY",,65070.0,
39621,2011,"Madison County, NY",,73365.0,
39622,2011,"Monroe County, NY",61.0,745625.0,8.181056160938809
39623,2011,"Montgomery County, NY",,49916.0,
39624,2011,"Nassau County, NY",51.0,1344436.0,3.793412256143097
39625,2011,"New York County, NY",119.0,1601948.0,7.428455854996542
39626,2011,"Niagara County, NY",12.0,216011.0,5.555272648152178
39627,2011,"Oneida County, NY",13.0,234287.0,5.5487500373473555
39628,2011,"Onondaga County, NY",37.0,466960.0,7.92359088572897
39629,2011,"Ontario County, NY",,108525.0,
39630,2011,"Orange County, NY",15.0,374872.0,4.001365799526238
39631,2011,"Orleans County, NY",,42622.0,
39632,2011,"Oswego County, NY",,122228.0,
39633,2011,"Otsego County, NY",,61917.0,
39634,2011,"Putnam County, NY",,99933.0,
39635,2011,"Queens County, NY",171.0,2247848.0,7.607275936807115
39636,2011,"Rensselaer County, NY",12.0,159395.0,7.528467015903886
39637,2011,"Richmond County, NY",38.0,470467.0,8.07708085795603
39638,2011,"Rockland County, NY",11.0,315158.0,3.490312795486708
39639,2011,"St. Lawrence County, NY",,111690.0,
39640,2011,"Saratoga County, NY",12.0,220882.0,5.432765005749676
39641,2011,"Schenectady County, NY",,155058.0,
39642,2011,"Schoharie County, NY",,32578.0,
39643,2011,"Schuyler County, NY",0.0,18361.0,0.0
39644,2011,"Seneca County, NY",,35198.0,
39645,2011,"Steuben County, NY",15.0,99033.0,15.14646632940535
39646,2011,"Suffolk County, NY",88.0,1498816.0,5.871301080319399
39647,2011,"Sullivan County, NY",,76900.0,
39648,2011,"Tioga County, NY",,51043.0,
39649,2011,"Tompkins County, NY",,101723.0,
39650,2011,"Ulster County, NY",13.0,182448.0,7.125317898798563
39651,2011,"Warren County, NY",,65831.0,
39652,2011,"Washington County, NY",,63165.0,
39653,2011,"Wayne County, NY",,93436.0,
39654,2011,"Westchester County, NY",30.0,955899.0,3.1384068818986104
39655,2011,"Wyoming County, NY",,41944.0,
39656,2011,"Yates County, NY",0.0,25454.0,0.0
39657,2011,"Alamance County, NC",,153291.0,
39658,2011,"Alexander County, NC",,37087.0,
39659,2011,"Alleghany County, NC",,11052.0,
39660,2011,"Anson County, NC",,26609.0,
39661,2011,"Ashe County, NC",0.0,27143.0,0.0
39662,2011,"Avery County, NC",,17572.0,
39663,2011,"Beaufort County, NC",,47691.0,
39664,2011,"Bertie County, NC",,20874.0,
39665,2011,"Bladen County, NC",,34928.0,
39666,2011,"Brunswick County, NC",12.0,110097.0,10.899479549851494
39667,2011,"Buncombe County, NC",12.0,241419.0,4.970611260919812
39668,2011,"Burke County, NC",,90904.0,
39669,2011,"Cabarrus County, NC",11.0,181468.0,6.061674785637137
39670,2011,"Caldwell County, NC",14.0,82395.0,16.991322288973844
39671,2011,"Camden County, NC",0.0,10014.0,0.0
39672,2011,"Carteret County, NC",12.0,67373.0,17.811289388924347
39673,2011,"Caswell County, NC",,23403.0,
39674,2011,"Catawba County, NC",22.0,154181.0,14.26894364415849
39675,2011,"Chatham County, NC",0.0,64195.0,0.0
39676,2011,"Cherokee County, NC",,27194.0,
39677,2011,"Chowan County, NC",0.0,14853.0,0.0
39678,2011,"Clay County, NC",,10563.0,
39679,2011,"Cleveland County, NC",10.0,97489.0,10.257567520438203
39680,2011,"Columbus County, NC",,57712.0,
39681,2011,"Craven County, NC",15.0,104786.0,14.314889393621284
39682,2011,"Cumberland County, NC",17.0,324885.0,5.232620773504471
39683,2011,"Currituck County, NC",,23955.0,
39684,2011,"Dare County, NC",,34307.0,
39685,2011,"Davidson County, NC",16.0,162697.0,9.83423173137796
39686,2011,"Davie County, NC",,41552.0,
39687,2011,"Duplin County, NC",,59542.0,
39688,2011,"Durham County, NC",19.0,273392.0,6.9497278632878805
39689,2011,"Edgecombe County, NC",10.0,56041.0,17.844078442568833
39690,2011,"Forsyth County, NC",31.0,354952.0,8.73357524397665
39691,2011,"Franklin County, NC",10.0,61140.0,16.35590448151783
39692,2011,"Gaston County, NC",23.0,207031.0,11.109447377445889
39693,2011,"Gates County, NC",,12043.0,
39694,2011,"Graham County, NC",,8802.0,
39695,2011,"Granville County, NC",,59976.0,
39696,2011,"Greene County, NC",,21556.0,
39697,2011,"Guilford County, NC",38.0,495279.0,7.672443208777275
39698,2011,"Halifax County, NC",,54173.0,
39699,2011,"Harnett County, NC",,119256.0,
39700,2011,"Haywood County, NC",,58855.0,
39701,2011,"Henderson County, NC",15.0,107927.0,13.898283098761201
39702,2011,"Hertford County, NC",,24433.0,
39703,2011,"Hoke County, NC",,49272.0,
39704,2011,"Hyde County, NC",0.0,5822.0,0.0
39705,2011,"Iredell County, NC",13.0,161202.0,8.064416074242256
39706,2011,"Jackson County, NC",,40285.0,
39707,2011,"Johnston County, NC",10.0,172595.0,5.7939105999594425
39708,2011,"Jones County, NC",0.0,10020.0,0.0
39709,2011,"Lee County, NC",,58752.0,
39710,2011,"Lenoir County, NC",,59339.0,
39711,2011,"Lincoln County, NC",,78932.0,
39712,2011,"McDowell County, NC",,45104.0,
39713,2011,"Macon County, NC",,34074.0,
39714,2011,"Madison County, NC",,20816.0,
39715,2011,"Martin County, NC",,24180.0,
39716,2011,"Mecklenburg County, NC",44.0,944373.0,4.659175982371372
39717,2011,"Mitchell County, NC",,15445.0,
39718,2011,"Montgomery County, NC",,27667.0,
39719,2011,"Moore County, NC",,89352.0,
39720,2011,"Nash County, NC",,96116.0,
39721,2011,"New Hanover County, NC",15.0,206189.0,7.27487887326676
39722,2011,"Northampton County, NC",0.0,21893.0,0.0
39723,2011,"Onslow County, NC",16.0,179719.0,8.90278712879551
39724,2011,"Orange County, NC",,135755.0,
39725,2011,"Pamlico County, NC",,13197.0,
39726,2011,"Pasquotank County, NC",,40696.0,
39727,2011,"Pender County, NC",,53399.0,
39728,2011,"Perquimans County, NC",,13487.0,
39729,2011,"Person County, NC",,39637.0,
39730,2011,"Pitt County, NC",19.0,171134.0,11.102410976194093
39731,2011,"Polk County, NC",,20256.0,
39732,2011,"Randolph County, NC",10.0,142358.0,7.024543755883054
39733,2011,"Richmond County, NC",,46611.0,
39734,2011,"Robeson County, NC",,135517.0,
39735,2011,"Rockingham County, NC",,93329.0,
39736,2011,"Rowan County, NC",20.0,138019.0,14.490758518754664
39737,2011,"Rutherford County, NC",,67538.0,
